"","SECCION","munn.x","edon.x","disloc2017.x","disloc2015.x","escenario1","escenario2","escenario3","pobtot","dsiSQ_E3","dsi_pob","dif","rural","urbano","mixto"
"302",1330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"303",1331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"304",1332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"305",1333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"306",1334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"307",1343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"308",1344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"309",1345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"310",1346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"311",1347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"312",1348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"313",1349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"314",1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"315",1351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"316",1352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"317",1353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"318",1354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"319",1355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"320",1356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"321",1357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"322",1358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"323",1359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"324",1360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"325",1361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"326",1362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"327",1363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"328",1364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"329",1365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"330",1366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"331",1367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"332",1368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"333",1369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"334",1370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"335",1371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"336",1372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"337",1373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"338",1374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"339",1375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"340",1376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"341",1377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"342",1378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"343",1379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"344",1380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"345",1381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"346",1382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"347",1383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"348",1384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"349",1385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"350",1386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"351",1387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"352",1388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"353",1389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"354",1463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"355",1464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"356",1465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"357",1466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"358",1467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"359",1468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"360",1469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"361",1470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"362",1471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"363",1472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"364",1623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"365",1624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"366",1625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"367",1626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"368",1627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"369",1628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"370",1629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"371",1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"372",1631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"373",1632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"374",1633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"375",1634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"376",1635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"377",1636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"378",1637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"379",1638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"380",1639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"381",1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"382",1688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"383",1689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"384",1690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"385",1691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"386",1692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"387",1693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"388",1694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"389",1695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"390",1696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"391",1697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"392",1698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"393",1699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"394",1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"395",1718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"396",1719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"397",1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"398",1721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"399",1722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"400",1723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"401",1724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"402",1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"403",1731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"404",1732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"405",1733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"406",1734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"407",1735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"408",1736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"409",1737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"410",1738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"411",1739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"412",1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"413",1741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"414",1742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"415",1743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"416",1744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"417",1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"418",1746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"419",1747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"420",1748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"421",1749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"422",1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"423",1751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"424",1752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"425",1753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"426",1754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"427",1755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"428",1756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"429",1757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"430",1758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"431",1759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"432",1760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"433",1761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"434",1762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"435",1763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"436",3067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"437",3068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"438",3069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"439",3070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"440",3071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"441",3072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"442",3073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"443",3074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"444",3075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"445",3076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"446",3077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"447",3078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"448",3079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"449",3080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"450",3609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"451",3610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"452",3611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"453",3612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"454",3613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"455",3614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"456",3615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"457",3616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"458",3617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"459",3618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"460",3619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"461",3620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"462",3621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"463",3622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"464",3623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"465",3624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"466",3625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"467",3626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"468",3627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"469",3628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"470",3629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"471",3630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"472",3631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"473",3632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"474",3633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"475",3634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"476",3635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"477",3636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"478",3637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"479",3638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"480",3639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"481",3640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"482",3641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"483",3642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"484",3643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"485",3644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"486",3645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"487",3646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"488",3647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"489",3648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"490",3649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"491",3650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"492",3651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"493",3652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"494",3653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"495",3654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"496",3655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"497",3656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"498",3657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"499",3658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"500",3659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"501",3660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"502",3661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"503",3662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"504",3663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"505",3664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"506",3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"507",3666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"508",3667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"509",3668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"510",3799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"511",3800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"512",3801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"513",3802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"514",3803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"515",4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"516",4002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"517",4003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"518",4004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"519",4005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"520",4006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"521",4007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"522",4008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"523",4009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"524",4551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"525",4552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"526",4553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"527",4554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"528",4555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"529",4556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"530",4598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"531",4599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"532",4600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"533",4601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"534",4602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"535",4603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"536",4604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"537",4605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
"538",109,25,31,9,13,7,5,9,2491,0.899,0.928134195660042,0.0291341956600419,0,0,0
"539",110,26,31,4,9,3,7,4,1071,0.933,0.935374174480972,0.00237417448097199,0,0,0
"540",111,26,31,4,9,3,7,4,1055,0.933,0.935374174480972,0.00237417448097199,0,0,0
"541",112,26,31,4,9,3,7,4,1282,0.933,0.935374174480972,0.00237417448097199,0,0,0
"542",113,26,31,4,9,3,7,4,69,0.933,0.935374174480972,0.00237417448097199,0,0,0
"543",114,27,31,5,10,6,6,5,1361,0.237,0.21052169087041,0.02647830912959,0,0,0
"544",115,27,31,5,10,6,6,5,1936,0.237,0.21052169087041,0.02647830912959,0,0,0
"545",116,27,31,5,10,6,6,5,1407,0.237,0.21052169087041,0.02647830912959,0,0,0
"546",117,27,31,5,10,6,6,5,2185,0.237,0.21052169087041,0.02647830912959,0,0,0
"547",118,27,31,5,10,6,6,5,1245,0.237,0.21052169087041,0.02647830912959,0,0,0
"548",119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"549",120,28,31,5,10,6,6,5,1102,0.237,0.21052169087041,0.02647830912959,0,0,0
"550",121,28,31,5,10,6,6,5,1357,0.237,0.21052169087041,0.02647830912959,0,0,0
"551",122,29,31,5,10,6,6,5,1196,0.237,0.21052169087041,0.02647830912959,1,0,0
"552",123,29,31,5,10,6,6,5,1408,0.237,0.21052169087041,0.02647830912959,1,0,0
"553",124,29,31,5,10,6,6,5,1119,0.237,0.21052169087041,0.02647830912959,1,0,0
"554",125,29,31,5,10,6,6,5,1260,0.237,0.21052169087041,0.02647830912959,1,0,0
"555",126,29,31,5,10,6,6,5,917,0.237,0.21052169087041,0.02647830912959,1,0,0
"556",127,30,31,7,15,9,3,7,877,0.315,0.299056764361313,0.015943235638687,1,0,0
"557",128,30,31,7,15,9,3,7,747,0.315,0.299056764361313,0.015943235638687,1,0,0
"558",129,30,31,7,15,9,3,7,1261,0.315,0.299056764361313,0.015943235638687,1,0,0
"559",130,30,31,7,15,9,3,7,641,0.315,0.299056764361313,0.015943235638687,0,0,1
"560",131,31,31,5,10,6,6,5,1011,0.237,0.21052169087041,0.02647830912959,0,0,1
"561",132,31,31,5,10,6,6,5,1309,0.237,0.21052169087041,0.02647830912959,0,0,0
"562",133,31,31,5,10,6,6,5,452,0.237,0.21052169087041,0.02647830912959,1,0,0
"563",134,32,31,6,15,4,2,6,2592,0.478,0.531111453566941,0.053111453566941,1,0,0
"564",135,32,31,6,15,4,2,6,2056,0.478,0.531111453566941,0.053111453566941,1,0,0
"565",136,32,31,6,15,4,2,6,1811,0.478,0.531111453566941,0.053111453566941,1,0,0
"566",137,32,31,6,15,4,2,6,2517,0.478,0.531111453566941,0.053111453566941,1,0,0
"567",138,32,31,6,15,4,2,6,2980,0.478,0.531111453566941,0.053111453566941,1,0,0
"568",139,32,31,6,15,4,2,6,711,0.478,0.531111453566941,0.053111453566941,1,0,0
"569",140,32,31,6,15,4,2,6,576,0.478,0.531111453566941,0.053111453566941,1,0,0
"570",141,32,31,6,15,4,2,6,2300,0.478,0.531111453566941,0.053111453566941,1,0,0
"571",142,33,31,9,13,5,8,9,2030,0.899,0.928134195660042,0.0291341956600419,1,0,0
"572",143,33,31,9,13,5,8,9,1443,0.899,0.928134195660042,0.0291341956600419,1,0,0
"573",144,33,31,9,13,5,8,9,1764,0.899,0.928134195660042,0.0291341956600419,1,0,0
"574",145,33,31,9,13,5,8,9,2681,0.899,0.928134195660042,0.0291341956600419,1,0,0
"575",146,33,31,9,13,5,8,9,1233,0.899,0.928134195660042,0.0291341956600419,1,0,0
"576",147,33,31,9,13,5,8,9,294,0.899,0.928134195660042,0.0291341956600419,1,0,0
"577",148,33,31,9,13,5,8,9,2175,0.899,0.928134195660042,0.0291341956600419,1,0,0
"578",149,33,31,9,13,5,8,9,3842,0.899,0.928134195660042,0.0291341956600419,1,0,0
"579",150,33,31,9,13,5,8,9,1566,0.899,0.928134195660042,0.0291341956600419,1,0,0
"580",151,33,31,9,13,5,8,9,2042,0.899,0.928134195660042,0.0291341956600419,1,0,0
"581",152,34,31,7,14,6,6,7,712,0.315,0.299056764361313,0.015943235638687,0,0,1
"582",153,34,31,7,14,6,6,7,1166,0.315,0.299056764361313,0.015943235638687,0,0,1
"583",154,34,31,7,14,6,6,7,985,0.315,0.299056764361313,0.015943235638687,1,0,0
"584",155,34,31,7,14,6,6,7,1264,0.315,0.299056764361313,0.015943235638687,1,0,0
"585",156,34,31,7,14,6,6,7,1935,0.315,0.299056764361313,0.015943235638687,1,0,0
"586",157,35,31,5,14,6,6,5,939,0.237,0.21052169087041,0.02647830912959,1,0,0
"587",158,35,31,5,14,6,6,5,766,0.237,0.21052169087041,0.02647830912959,1,0,0
"588",159,35,31,5,14,6,6,5,1815,0.237,0.21052169087041,0.02647830912959,1,0,0
"589",160,35,31,5,14,6,6,5,1187,0.237,0.21052169087041,0.02647830912959,0,0,1
"590",161,35,31,5,14,6,6,5,990,0.237,0.21052169087041,0.02647830912959,1,0,0
"591",162,36,31,7,14,8,9,7,1031,0.315,0.299056764361313,0.015943235638687,0,0,1
"592",163,36,31,7,14,8,9,7,1612,0.315,0.299056764361313,0.015943235638687,1,0,0
"593",164,36,31,7,14,8,9,7,1729,0.315,0.299056764361313,0.015943235638687,1,0,0
"594",165,36,31,7,14,8,9,7,1816,0.315,0.299056764361313,0.015943235638687,1,0,0
"595",166,36,31,7,14,8,9,7,75,0.315,0.299056764361313,0.015943235638687,1,0,0
"596",167,36,31,7,14,8,9,7,965,0.315,0.299056764361313,0.015943235638687,1,0,0
"597",168,37,31,7,14,6,6,7,1908,0.315,0.299056764361313,0.015943235638687,1,0,0
"598",169,37,31,7,14,6,6,7,1217,0.315,0.299056764361313,0.015943235638687,1,0,0
"599",170,37,31,7,14,6,6,7,1623,0.315,0.299056764361313,0.015943235638687,1,0,0
"600",171,37,31,7,14,6,6,7,93,0.315,0.299056764361313,0.015943235638687,1,0,0
"601",172,38,31,1,8,5,8,1,3584,0.967,0.979897888826871,0.012897888826871,1,0,0
"602",173,38,31,1,8,5,8,1,1915,0.967,0.979897888826871,0.012897888826871,1,0,0
"603",174,38,31,1,8,5,8,1,1264,0.967,0.979897888826871,0.012897888826871,1,0,0
"604",175,38,31,1,8,5,8,1,1385,0.967,0.979897888826871,0.012897888826871,1,0,0
"605",176,38,31,1,8,5,8,1,1353,0.967,0.979897888826871,0.012897888826871,1,0,0
